Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
65,41,42,483,1,1.9,2,0,0,0,0,0,0
33,6,53,325,2,1.0,2,1,0,0,0,0,1
63,37,149,364,2,0.2,3,1,1,0,0,1,0
43,19,113,328,2,1.8,2,0,0,0,0,0,1
26,2,79,0,2,2.5,1,0,0,0,0,1,0
57,31,150,429,2,0.5,1,1,0,0,0,1,1
50,25,38,88,1,1.4,3,0,0,0,0,1,0
54,27,120,431,4,3.0,2,1,1,0,0,1,0
59,34,52,304,4,0.7,1,0,0,1,0,0,0
49,24,42,337,2,0.7,2,0,0,0,0,1,0
54,30,13,318,1,0.3,1,0,0,0,0,0,0
65,39,141,0,2,5.0,1,0,0,1,0,1,0
34,10,131,194,2,4.333333333333333,1,1,0,0,0,1,1
31,6,133,149,1,1.5,3,0,1,0,0,0,0
31,6,64,601,2,2.5,1,0,0,0,0,1,0
64,39,49,144,2,1.5,1,0,0,1,0,1,0
52,26,34,257,1,0.3,3,0,0,0,0,1,0
57,33,91,394,1,4.3,1,1,0,1,0,0,0
60,36,150,389,1,4.7,1,0,0,0,0,1,0
45,18,53,112,3,2.5,2,1,0,0,0,0,0
39,13,39,138,2,0.8,3,0,0,0,0,0,0
25,1,20,120,4,1.0,1,0,0,0,0,0,1
29,4,104,341,4,1.8,3,0,0,0,0,0,1
40,15,51,366,2,1.1,2,1,0,0,0,1,0
36,12,150,582,3,5.0,1,0,1,1,0,0,0
33,9,38,421,1,1.3333333333333333,1,1,0,0,0,0,0
51,27,12,112,2,0.4,1,0,0,0,0,0,1
35,9,28,284,1,0.6,3,0,0,0,0,0,1
54,28,33,308,2,0.4,3,0,0,0,0,1,0
29,2,31,567,4,1.5,2,0,0,0,0,0,0
32,8,44,262,1,1.8,2,1,0,0,0,1,0
37,13,49,341,4,2.0,3,1,0,0,0,0,0
55,31,134,157,2,0.3,1,0,0,0,0,0,0
30,6,150,452,4,0.8,3,1,1,0,0,1,0
49,23,114,303,1,0.3,1,1,0,0,0,1,0
51,26,90,437,1,2.8,2,0,0,0,0,1,1
65,39,105,229,4,1.7,3,0,0,1,0,1,0
32,8,58,483,3,2.0,1,1,0,0,0,1,0
29,3,53,421,4,2.1,3,0,0,0,0,1,0
46,20,15,315,4,0.6,3,0,0,1,0,1,0
64,39,103,0,1,0.8,3,0,0,0,0,1,1
27,1,58,360,4,1.8,2,1,0,0,1,1,1
50,23,83,0,1,2.6666666666666665,2,0,0,0,1,1,1
33,9,125,325,1,4.3,3,0,1,0,0,1,0
38,12,61,567,3,0.9,3,0,0,0,0,0,0
38,11,69,277,3,2.3333333333333335,2,0,0,0,0,0,0
37,11,89,344,1,1.5,3,0,0,0,0,1,0
46,20,70,385,4,2.9,1,0,0,0,0,0,1
31,4,39,394,2,1.0,2,0,0,0,0,0,0
35,9,41,400,4,1.2,2,0,0,0,0,1,0
50,26,148,508,2,0.4,1,1,0,0,0,0,0
45,21,38,524,3,0.6,2,1,0,0,0,1,0
30,6,95,146,1,3.9,3,1,1,0,0,0,1
60,36,129,321,2,5.0,1,0,0,0,0,0,0
31,5,84,601,4,1.8,2,0,0,1,0,1,0
60,35,29,612,3,1.3,2,0,0,0,0,0,0
36,10,30,341,2,0.8,3,0,0,0,0,1,0
64,40,90,249,2,0.0,3,1,0,0,0,0,0
29,4,150,209,1,0.8,1,0,0,0,0,0,1
58,33,15,199,4,0.9,2,0,0,0,0,0,0
59,34,13,123,4,0.9,2,0,0,0,0,0,0
58,33,9,155,2,0.2,3,0,0,0,0,1,0
35,10,24,581,4,1.1,3,0,0,0,0,0,0
43,17,41,355,3,2.2,2,0,0,0,0,1,0
33,7,25,275,4,1.0,1,0,0,0,0,1,1
54,28,49,185,4,2.8,2,0,0,1,0,0,0
38,12,58,342,3,0.9,3,1,0,0,0,0,1
38,12,141,185,2,0.0,1,0,0,0,0,1,1
57,32,50,297,4,2.1,1,1,0,0,0,0,0
34,10,61,143,3,2.0,1,0,0,0,0,0,1
52,27,65,112,1,1.2,1,0,0,0,0,1,1
50,24,112,280,1,0.3,1,1,0,0,0,0,0
60,34,19,464,3,0.3,3,0,0,0,0,1,0
26,0,23,452,1,0.1,2,0,0,0,0,0,0
56,30,60,229,1,2.2,3,0,0,0,0,0,0
39,15,30,565,4,0.3,1,0,0,1,0,0,1
45,20,144,210,4,5.0,1,1,1,0,0,1,0
30,5,118,325,4,3.0,3,0,1,0,0,1,0
37,11,150,277,2,0.0,1,0,0,0,0,0,0
45,19,109,318,3,1.1,1,0,0,0,0,0,0
48,22,150,360,1,2.4,1,0,0,0,0,1,0
65,40,34,601,1,1.1,3,1,0,0,0,1,1
46,20,84,475,3,0.7,2,0,0,0,0,1,0
40,16,41,541,1,2.0,2,0,0,0,0,0,1
33,7,92,364,3,1.6,1,0,0,0,0,0,0
40,10,19,344,1,0.75,3,1,0,0,0,0,0
60,35,55,172,3,0.5,2,1,0,0,0,0,0
51,27,22,496,4,0.5,2,0,0,0,0,1,1
41,16,150,0,1,5.0,1,0,0,0,0,0,0
37,13,72,275,4,2.0,3,0,0,1,0,0,0
35,9,81,541,1,2.7,2,0,0,0,0,1,0
35,11,30,277,1,1.7,1,0,0,1,0,0,1
46,20,54,189,4,2.9,1,1,0,0,0,1,1
60,34,60,505,3,2.5,1,0,0,0,0,1,0
51,25,68,505,1,1.5,2,0,0,0,0,0,0
31,5,65,144,4,2.2,2,1,0,0,0,1,0
30,6,31,601,3,1.0,2,1,0,0,0,0,0
32,8,150,380,1,5.0,3,1,1,1,1,1,0
53,27,139,157,1,0.9,3,0,1,0,0,0,0
33,7,29,601,1,0.6,3,0,0,0,0,0,0
40,15,43,196,2,1.1,2,0,0,0,0,0,1
57,33,80,268,2,2.8,1,0,0,0,0,1,1
51,26,43,123,1,1.3,2,1,0,0,0,1,0
30,4,150,164,2,4.5,1,0,0,0,0,0,1
41,15,24,157,2,0.8,3,0,0,1,0,1,0
54,29,32,541,2,0.6,3,0,0,0,0,1,1
42,18,150,547,3,5.0,1,1,1,0,0,0,0
30,6,30,461,1,0.4,3,0,0,0,0,1,1
60,36,150,329,3,5.0,1,0,1,0,0,0,1
56,30,64,156,3,0.3,2,0,0,0,0,0,1
63,38,15,565,4,0.6,2,1,0,0,0,0,0
56,30,70,461,3,0.3,2,0,0,0,0,0,0
39,9,32,232,3,2.0,3,0,0,0,0,1,0
29,5,128,209,2,4.1,2,1,1,0,0,1,0
28,2,84,565,1,2.9,3,1,0,1,1,0,1
41,16,62,0,2,2.2,3,0,0,0,0,1,1
28,4,33,567,3,1.0,2,0,0,0,0,0,1
49,25,65,475,1,0.0,1,0,0,0,0,1,0
30,3,33,110,4,1.5,2,1,0,0,0,0,0
63,37,15,337,1,0.8,2,1,0,0,0,1,0
45,18,45,318,3,1.0,2,0,0,0,0,1,0
40,15,132,428,2,3.9,1,0,0,0,0,1,0
28,4,29,181,3,0.1,2,0,0,0,0,1,0
62,38,65,183,1,0.0,2,0,0,0,0,1,0
38,12,52,172,2,2.4,2,1,0,0,0,0,0
32,7,64,175,2,0.1,1,0,0,0,0,1,1
58,32,73,224,2,2.3,3,1,0,0,0,1,1
33,3,20,295,1,0.6666666666666666,3,0,0,0,0,0,0
60,34,44,192,2,0.3,1,1,0,0,0,1,0
34,8,79,483,1,2.5,1,0,0,0,0,1,0
38,14,104,397,2,1.8,2,1,0,0,0,0,0
44,20,88,601,1,4.7,1,0,0,0,0,0,0
56,26,51,342,3,2.0,3,0,0,0,0,1,0
37,11,61,383,3,0.9,2,0,0,0,0,0,0
45,19,23,223,2,0.1,3,1,0,0,1,1,1
44,20,38,192,2,2.1,3,1,0,0,0,1,0
37,13,75,565,3,2.6,2,0,0,1,0,0,0
47,21,42,145,4,0.1,1,0,0,0,0,1,1
51,25,45,275,4,0.1,1,0,0,0,0,1,1
63,38,59,282,3,0.5,2,0,0,0,0,1,0
61,31,130,0,2,2.6,3,0,1,0,0,0,0
43,18,9,96,2,0.0,3,1,0,0,0,1,1
41,15,62,164,3,0.9,3,0,0,0,0,0,0
59,35,150,553,1,4.7,1,1,0,0,0,0,0
29,5,150,185,1,4.3,1,0,0,0,0,0,1
32,6,93,79,3,1.6,1,1,0,0,0,1,0
64,39,145,0,1,0.9,1,0,0,0,0,0,0
50,25,99,461,1,4.6,1,1,1,1,1,0,1
35,11,148,431,1,5.0,3,0,1,0,0,1,0
34,10,150,199,3,5.0,2,0,1,0,0,1,0
58,34,149,483,2,5.0,1,0,0,0,0,1,1
41,15,69,241,1,1.5,3,1,0,0,0,1,0
37,11,30,366,2,0.3,1,1,0,0,0,0,0
35,8,48,112,2,1.0,2,0,0,0,0,1,0
45,20,42,155,1,0.3,3,0,0,0,0,1,0
53,29,132,403,2,0.3,1,1,0,0,0,0,0
53,27,81,249,3,1.7,2,1,0,0,0,1,0
54,29,60,0,4,3.8,2,0,0,0,0,1,1
28,3,45,171,4,1.7,2,1,0,0,0,0,0
58,28,70,342,1,1.4,3,0,0,0,0,0,0
47,21,71,318,4,2.9,1,0,0,0,0,1,0
24,-3,28,466,4,1.0,3,0,0,0,0,0,0
27,1,83,433,2,0.2,1,0,0,0,0,0,1
42,18,131,162,1,3.4,1,0,0,0,0,0,1
50,26,82,589,1,0.0,1,0,0,0,0,1,1
41,16,79,403,1,4.0,3,1,0,0,0,1,0
46,21,51,466,4,1.9,3,0,0,0,0,0,0
46,20,111,0,2,5.0,1,0,0,0,0,0,1
51,25,93,250,1,0.3,1,0,0,0,0,1,0
59,35,73,95,4,2.3,3,0,0,0,0,0,0
58,33,24,483,2,0.5,2,0,0,0,0,1,0
37,11,64,0,3,0.9,2,0,0,0,0,1,0
39,14,104,577,3,1.0,1,1,0,0,0,1,0
47,22,38,275,4,1.9,3,0,0,0,0,1,0
51,26,150,171,1,5.0,1,0,0,1,0,1,0
64,34,53,120,4,1.6666666666666667,3,0,0,0,0,0,1
59,35,74,166,4,2.3,3,0,0,0,0,0,0
55,29,21,352,4,0.7,3,0,0,1,0,1,0
57,32,80,352,3,1.6,3,1,0,0,0,1,1
59,33,41,341,4,2.5,1,1,0,0,0,0,0
42,17,79,138,1,3.7,3,0,0,1,0,0,1
34,9,141,587,3,5.0,2,1,1,0,0,1,0
41,14,32,104,3,1.0,2,0,0,0,0,0,1
43,13,38,483,3,2.0,3,0,0,0,0,1,0
53,29,85,220,3,1.8,2,0,0,0,0,1,0
47,21,93,300,2,0.8,3,1,0,0,0,0,0
49,23,140,138,1,1.9,3,0,1,0,0,0,1
35,9,69,295,4,2.2,2,0,0,0,0,0,1
52,27,32,297,2,2.0,2,0,0,0,0,0,1
53,28,61,230,4,0.9,1,1,0,0,0,0,0
48,22,125,0,1,2.4,1,0,0,0,0,1,0
35,8,30,400,4,1.0,2,0,0,1,0,0,0
52,26,104,553,2,2.4,2,0,0,0,0,1,1
60,35,24,282,1,0.1,1,0,0,0,0,0,0
33,7,22,91,1,0.4,2,0,0,0,0,0,0
38,12,59,148,2,2.4,2,0,0,0,0,0,0
29,4,120,0,1,4.1,2,0,1,1,1,0,1
35,9,150,565,2,0.0,1,1,0,0,0,0,0
26,2,60,408,4,1.6,1,0,0,0,1,1,1
48,24,43,0,3,1.9,2,0,0,0,0,1,0
43,19,70,341,3,2.3333333333333335,1,0,0,1,0,0,0
60,35,51,508,2,2.8,1,0,0,0,0,1,0
27,3,59,270,4,1.6,1,0,0,0,0,1,0
38,13,129,318,4,0.3,3,1,1,0,0,1,0
40,15,22,483,2,1.4,2,0,0,0,0,1,1
38,14,29,166,4,0.4,2,0,0,0,0,1,0
50,25,18,496,1,0.4,3,0,0,0,0,1,0
38,13,65,582,3,0.5,3,0,0,0,0,1,0
34,9,65,268,4,1.3,1,0,0,0,0,0,1
42,16,38,172,1,0.2,1,0,0,1,0,0,0
60,34,110,612,2,2.0,1,0,0,0,0,1,0
62,37,22,249,1,1.5,2,1,0,0,0,1,0
59,33,43,146,2,0.3,1,0,0,0,0,0,1
49,25,30,464,4,0.6,1,0,0,0,0,0,0
49,23,134,329,2,5.0,1,0,0,0,0,1,0
36,11,32,167,3,1.3,1,0,0,0,0,0,0
33,9,139,581,1,4.3,1,0,0,0,0,0,0
43,17,45,589,2,0.7,1,0,0,0,0,0,0
53,27,62,0,3,3.0,2,0,0,1,0,0,0
57,31,51,464,4,1.7,2,1,0,0,0,1,0
53,27,93,313,1,0.8,3,1,0,0,0,0,0
60,35,122,297,1,1.3,1,0,0,0,0,0,0
34,10,45,524,1,1.3333333333333333,1,0,0,0,0,0,0
51,26,150,461,1,5.0,1,0,0,1,0,1,0
36,12,64,205,3,2.8,1,1,0,0,0,0,1
63,39,41,590,2,1.1,1,0,0,0,0,0,0
37,13,58,354,2,0.6,3,0,0,0,0,0,1
57,33,64,275,4,2.2,1,0,0,0,0,1,0
52,27,28,477,3,1.7,2,0,0,0,0,0,0
38,8,21,318,1,0.6666666666666666,3,0,0,0,0,1,0
61,35,60,104,1,2.8,2,0,0,0,0,1,0
31,5,78,358,2,0.2,1,0,0,0,0,0,1
39,13,59,483,3,0.5,3,0,0,0,0,0,0
38,12,59,142,3,0.5,3,0,0,1,1,1,1
46,22,83,394,4,1.4,2,0,0,0,0,1,1
48,22,128,577,1,5.0,1,0,0,1,0,0,0
58,33,95,429,1,2.6,1,0,0,0,0,1,0
50,25,150,449,4,4.3,3,1,1,0,0,0,0
67,41,78,160,4,2.4,3,0,0,1,0,0,0
36,11,150,228,2,5.0,2,0,1,0,0,0,0
30,4,30,0,3,1.0,1,0,0,0,0,1,0
58,33,51,565,2,1.6,3,1,0,0,0,1,0
43,18,35,174,1,0.6,3,0,0,0,0,0,0
31,1,74,0,4,4.0,3,0,0,0,0,0,0
37,11,43,297,4,1.2,2,0,0,1,0,0,0
49,22,23,168,2,1.0,2,0,0,0,0,1,1
27,1,20,601,4,0.4,1,1,0,0,0,1,0
50,25,112,470,1,0.6,1,0,0,0,0,0,0
46,20,74,167,3,0.7,2,0,0,0,0,1,1
49,23,65,601,2,0.4,3,1,0,0,0,0,1
29,5,124,318,2,0.2,1,0,0,0,0,0,1
55,29,65,0,3,2.5,1,0,0,0,0,0,0
61,37,73,303,3,2.0,3,1,0,0,0,0,0
45,19,8,193,2,0.1,3,0,0,0,0,0,1
33,8,53,612,3,2.3,1,1,0,0,0,1,0
63,39,131,297,3,2.6,3,1,1,0,0,1,0
32,6,13,123,4,0.3,1,0,0,1,1,1,1
42,17,60,161,1,2.4,1,1,0,0,0,1,0
51,27,45,185,1,1.6,2,1,0,0,0,1,0
44,20,39,449,2,2.1,3,1,0,0,0,0,0
33,6,78,565,4,2.0,2,0,0,0,0,0,0
39,13,43,366,3,0.5,3,0,0,0,0,1,0
56,30,31,366,2,0.3,1,1,0,1,1,1,1
28,3,118,249,3,2.4,2,1,1,0,0,0,0
43,17,82,88,3,0.1,1,0,0,0,0,1,0
30,6,112,464,3,2.5,1,0,0,0,0,1,0
34,8,10,152,1,0.4,2,0,0,0,0,1,0
26,1,18,297,2,0.9,3,1,0,0,0,0,0
58,32,72,203,3,0.3,2,0,0,0,0,1,0
43,19,72,392,4,0.2,3,0,0,0,0,1,0
40,14,78,142,1,5.0,1,0,0,0,0,1,0
54,30,78,142,3,1.8,2,0,0,0,0,0,0
44,19,30,116,1,0.5,3,0,0,0,0,1,0
54,28,45,155,3,1.4,1,0,0,0,0,0,1
39,14,80,330,2,0.4,1,0,0,0,0,0,0
59,35,150,442,1,4.7,1,0,0,0,0,1,1
53,29,51,359,2,3.2,3,0,0,0,0,1,0
32,8,150,380,1,5.0,1,0,0,0,1,1,1
40,14,78,601,4,1.4,2,1,0,0,0,1,1
54,29,79,397,3,1.6,3,0,0,0,0,0,0
27,3,119,118,1,5.0,1,1,0,0,0,1,0
63,39,49,524,4,1.2,2,1,0,1,1,1,1
26,0,83,146,3,3.9,2,0,1,0,0,1,0
33,7,100,553,1,2.7,2,1,0,0,0,1,0
43,19,70,329,3,2.3333333333333335,1,0,0,0,0,1,0
57,32,52,449,3,0.5,2,0,0,0,0,1,0
26,2,12,144,4,1.0,1,0,0,0,0,1,0
55,30,82,219,4,1.3,3,1,0,0,0,0,1
30,4,34,381,2,0.3,2,0,0,0,0,1,1
63,37,112,496,4,2.4,3,0,0,0,0,1,1
55,25,42,308,3,1.0,3,0,0,0,0,1,0
35,11,83,187,2,2.2,1,0,0,0,0,0,0
45,21,142,240,1,1.4,2,0,1,0,0,1,0
47,23,150,601,2,5.0,1,0,0,0,0,1,0
31,4,29,464,4,1.5,2,1,0,0,0,1,1
56,26,70,541,3,1.4,3,1,0,0,0,1,1
49,24,25,550,2,0.7,3,0,0,0,0,1,0
53,27,84,483,2,1.1,1,0,0,0,0,1,0
62,36,81,589,3,4.4,1,0,0,0,0,0,1
63,37,15,601,2,0.4,1,0,0,0,0,0,0
26,0,54,151,3,0.3,3,0,0,0,0,1,0
59,35,108,461,4,3.8,2,1,1,0,0,1,0
40,16,83,422,4,2.6666666666666665,1,0,0,0,0,1,1
42,16,62,358,1,0.7,3,1,0,0,1,1,1
29,4,134,329,2,3.3,1,1,0,0,0,0,0
40,16,75,391,3,2.3333333333333335,1,1,0,0,0,0,0
31,7,109,341,2,2.0,2,1,0,0,0,0,1
35,10,150,149,2,3.0,1,0,0,0,0,1,0
62,36,83,208,4,2.4,3,0,0,1,0,0,0
51,26,52,297,4,1.8,3,0,0,0,0,1,0
32,6,31,103,2,2.0,3,0,0,0,0,1,1
27,3,135,449,3,2.7,3,1,1,0,0,0,1
62,37,98,151,1,0.9,1,1,0,0,0,1,0
66,41,14,421,4,0.6,2,0,0,0,0,0,0
53,27,64,164,4,2.6,1,0,0,0,0,1,1
49,25,109,397,2,5.0,1,0,0,0,0,0,0
65,40,118,333,1,1.3,1,1,0,0,1,1,1
30,5,80,278,4,2.2,2,0,0,1,0,1,0
60,34,51,248,3,1.4,3,0,0,0,0,0,0
30,6,115,0,4,3.8,2,0,1,0,0,1,0
54,28,83,145,1,2.4,1,0,0,0,0,1,0
54,28,90,120,1,0.3,1,0,0,0,0,1,0
37,12,28,483,4,1.7,1,0,0,1,1,1,0
32,7,82,483,2,2.5,1,1,0,0,0,1,1
51,27,24,160,3,0.4,1,0,0,0,0,1,1
46,22,71,0,2,1.7,1,0,0,0,0,1,1
41,17,80,567,1,0.3,1,0,0,0,0,0,0
62,36,109,188,4,1.7,3,0,0,0,0,1,0
54,28,140,341,1,2.9,1,0,0,0,0,1,0
52,27,39,282,4,0.2,2,0,0,1,0,1,0
51,25,39,571,1,1.2,2,1,0,0,0,1,0
24,-2,50,251,3,2.4,2,0,0,1,0,0,0
61,35,31,297,2,0.3,1,0,0,0,0,1,0
55,25,35,524,3,1.0,3,1,0,0,0,1,1
37,11,44,241,4,0.2,1,0,0,0,0,0,1
64,38,35,547,1,0.5,3,0,0,0,0,1,0
34,8,20,483,2,0.3,1,1,0,0,0,1,1
31,7,10,483,4,0.7,2,0,0,0,0,1,0
42,18,83,142,4,2.0,3,0,0,0,0,1,0
47,22,150,0,2,5.0,1,0,0,0,0,1,0
29,5,84,241,3,0.8,1,0,0,0,0,0,0
34,8,41,341,4,0.8,1,0,0,0,0,0,0
36,11,150,589,2,5.0,1,0,0,0,0,1,1
34,10,150,466,2,5.0,1,0,0,0,0,0,0
26,2,62,181,4,1.6,1,0,0,1,0,0,0
48,24,12,323,4,1.0,1,1,0,0,0,0,0
47,23,28,230,4,0.6,1,0,0,0,0,1,0
39,13,52,601,1,2.0,1,0,0,0,0,0,1
62,37,19,174,3,1.3,2,1,0,0,0,1,0
34,9,35,366,3,1.3,1,0,0,0,0,0,0
43,19,28,231,4,0.3,1,1,0,0,0,1,0
55,30,70,152,3,2.0,2,0,0,0,0,1,1
65,40,140,464,1,0.9,1,0,0,0,0,0,0
26,0,102,565,4,2.3,3,0,0,0,0,0,0
57,27,50,272,4,2.0,3,0,0,0,0,1,0
32,7,61,301,3,2.3,1,1,0,0,0,1,1
35,9,150,259,2,3.7,2,1,1,0,0,1,0
63,33,150,183,4,5.0,3,0,1,0,0,0,0
49,25,44,205,4,0.9,2,1,0,0,0,1,0
23,-1,12,509,4,1.0,1,0,0,1,0,0,1
30,6,69,565,4,3.4,1,1,0,0,0,0,1
43,19,132,466,1,5.0,1,0,0,0,0,0,0
39,14,128,524,2,3.9,1,1,0,0,0,1,0
31,6,44,483,4,0.8,1,1,0,0,0,1,0
65,39,44,185,1,0.5,3,0,0,0,0,1,1
34,8,34,157,2,2.0,3,0,0,1,0,1,0
37,12,132,466,2,3.9,1,0,0,0,0,0,0
62,38,150,0,2,2.1,1,0,0,0,0,0,1
33,9,83,524,1,0.1,1,0,0,0,0,1,0
48,22,28,601,1,1.4,3,1,0,0,0,1,0
33,9,131,133,3,2.2,3,0,1,1,0,0,0
45,19,31,483,3,0.5,2,0,0,0,0,1,1
44,19,40,230,4,0.0,2,0,0,0,0,1,0
37,11,71,394,2,1.8,1,1,0,1,0,0,0
31,5,42,258,2,2.0,3,0,0,0,0,1,0
56,31,35,354,3,0.1,2,1,0,0,0,0,0
30,4,81,565,2,0.2,1,0,0,0,0,1,0
61,35,91,270,2,2.0,1,0,0,0,0,1,0
32,7,129,601,4,5.0,2,0,1,0,0,0,1
51,27,75,119,1,2.7,1,0,0,0,0,0,0
26,1,54,230,4,0.6,2,1,0,0,0,0,0
31,5,43,601,1,1.5,1,0,0,0,0,0,0
43,18,94,437,4,1.1,2,0,0,0,0,0,0
57,32,84,496,4,1.3,3,0,0,0,0,0,1
42,18,34,0,1,2.0,2,0,0,1,0,0,0
48,23,15,230,4,0.8,1,0,0,0,0,1,0
46,21,99,419,2,3.8,3,1,0,0,0,1,0
33,7,15,359,1,0.4,2,1,0,1,1,1,1
45,21,83,203,4,2.0,3,0,0,0,0,1,0
31,6,83,601,4,1.8,3,0,0,0,0,1,0
42,18,143,0,1,1.7,1,0,0,1,0,1,0
56,30,81,164,4,2.6,3,0,0,0,0,1,0
63,39,39,341,1,1.9,2,0,0,0,0,0,0
42,18,150,277,2,0.4,2,1,1,0,0,0,1
50,24,62,461,1,1.4,3,0,0,0,0,0,0
31,6,64,337,2,0.1,1,0,0,0,0,1,1
65,40,29,397,1,1.5,2,0,0,0,0,0,0
60,34,64,333,3,2.5,1,0,0,0,0,1,0
34,10,21,0,4,0.7,2,0,0,0,0,1,0
62,32,142,110,2,2.8,3,0,1,0,0,0,1
56,30,64,174,3,2.5,1,0,0,0,0,0,0
51,25,40,262,4,1.8,1,0,0,1,0,0,1
44,19,61,181,3,2.7,2,0,0,0,0,0,0
41,16,44,318,1,0.3,3,0,0,0,0,0,0
43,16,78,336,3,2.6666666666666665,2,1,0,0,0,1,1
25,0,25,380,2,0.9,3,0,0,0,0,0,0
40,16,125,228,2,1.9,1,0,0,0,0,0,1
53,29,63,601,2,1.0,3,0,0,0,0,1,0
54,30,54,303,1,1.6,3,1,0,0,0,1,0
36,12,92,184,2,0.0,1,1,0,0,0,0,0
26,2,119,381,2,0.6,1,1,0,0,0,1,1
35,11,40,78,1,2.4,2,0,0,0,0,1,0
29,4,41,174,1,1.0,1,0,0,0,0,0,0
35,11,81,268,2,0.0,1,0,0,0,0,1,1
28,4,101,270,3,2.5,1,1,0,0,0,0,0
48,24,25,400,4,0.5,2,0,0,0,0,0,0
46,20,55,232,1,1.5,2,0,0,1,0,0,0
31,7,43,422,1,2.1,3,1,0,0,0,0,1
40,16,98,122,2,1.8,2,1,0,0,0,1,0
27,1,112,567,4,2.3,3,1,0,0,0,1,1
32,2,69,524,4,4.0,3,1,0,0,0,1,0
67,43,79,483,4,1.7,2,1,0,0,1,1,1
24,-2,118,0,2,5.0,1,0,0,1,0,1,0
45,18,81,394,3,2.6666666666666665,2,1,0,0,0,1,1
26,0,19,197,1,0.1,2,1,0,0,0,1,0
42,17,139,240,2,2.9,3,0,1,0,0,1,0
65,40,63,212,3,0.5,2,0,0,0,0,1,0
59,33,102,635,2,1.4,1,0,0,0,0,1,0
30,5,40,297,4,1.7,2,0,0,0,0,1,0
32,6,44,141,1,0.3,1,1,0,0,0,1,1
36,12,59,333,3,2.0,1,1,0,0,0,0,0
48,24,150,208,2,5.0,1,0,0,0,1,1,1
56,31,64,461,2,2.3,3,0,0,0,0,0,0
44,20,129,142,2,3.3,1,0,0,0,0,1,0
60,34,43,112,1,1.4,1,0,0,0,0,1,1
51,27,12,169,3,0.4,1,0,0,1,1,1,1
34,10,53,77,3,2.6,2,0,0,0,0,1,0
45,21,39,283,2,2.1,3,0,0,0,0,0,1
47,23,65,524,1,0.0,1,0,0,0,0,0,0
29,5,18,325,1,0.4,3,1,0,0,0,1,1
52,28,55,380,1,1.6,3,0,0,0,0,0,0
61,35,60,461,1,2.5,3,0,0,0,0,1,0
40,14,42,567,2,0.3,1,1,0,0,0,1,0
24,0,44,106,3,0.1,2,0,0,0,0,0,0
33,7,111,461,2,1.3,1,0,0,0,0,1,0
33,8,62,380,1,1.0,1,0,0,0,0,1,0
52,26,44,553,2,0.8,3,1,0,0,0,0,1
40,14,69,0,1,1.5,3,0,0,0,0,0,0
45,20,62,268,3,0.8,3,1,0,0,0,1,0
27,3,35,181,1,1.8,2,0,0,0,0,0,0
38,13,91,318,1,2.8,1,0,0,0,0,1,1
50,26,12,337,1,0.2,1,1,0,0,0,0,0
41,15,89,577,3,0.1,1,1,0,0,0,1,0
60,34,65,400,4,1.7,2,0,0,1,0,1,0
64,34,150,400,2,4.5,3,1,1,0,0,0,0
34,8,82,496,2,1.5,3,0,0,1,1,1,1
30,6,48,103,1,1.2,1,0,0,0,0,1,0
31,4,20,483,4,1.5,2,0,0,0,0,1,0
41,15,91,330,1,2.8,3,1,0,1,0,1,0
61,37,122,344,2,5.0,1,0,0,0,0,1,0
42,18,22,142,1,1.4,3,0,0,0,0,1,0
48,23,43,160,2,1.3,1,0,0,0,0,1,0
59,34,38,328,4,1.7,1,0,0,0,0,0,1
57,33,61,236,3,2.6666666666666665,1,0,0,0,0,1,0
37,13,33,0,4,0.4,2,0,0,0,0,0,0
53,27,145,617,1,2.9,1,1,0,0,0,0,0
53,27,150,257,1,1.0,1,0,0,0,0,1,0
26,2,55,565,3,0.7,2,0,0,0,0,1,0
39,14,40,209,1,2.5,3,0,0,0,0,1,0
35,11,68,126,2,0.0,1,1,0,0,0,0,1
59,33,53,433,3,2.5,1,0,0,0,0,1,0
43,18,63,483,3,0.8,3,0,0,1,0,0,0
39,15,123,300,2,2.2,1,1,0,0,0,0,1
49,24,13,308,2,0.0,1,0,0,0,0,1,0
47,23,12,481,4,0.2,1,1,0,0,0,0,1
41,17,53,233,2,2.5,1,1,0,0,0,1,0
57,33,79,313,1,2.7,2,1,0,0,0,1,1
42,17,89,329,1,0.1,2,1,0,0,0,1,0
61,36,150,146,1,5.0,2,0,1,0,0,0,0
56,26,62,582,3,1.4,3,0,0,0,0,1,0
29,3,123,428,3,5.0,3,1,1,0,0,1,0
25,-1,40,477,3,2.4,2,0,0,0,0,1,0
32,8,119,308,4,5.0,3,0,1,0,0,1,0
37,12,123,366,4,3.1,2,1,1,0,1,1,1
31,5,23,164,1,0.4,2,0,0,0,0,1,1
38,14,62,508,1,1.5,3,1,0,0,0,1,0
40,14,69,432,3,2.1,1,1,0,0,0,1,0
61,36,124,0,2,3.9,1,0,0,1,0,0,1
50,26,52,255,4,0.1,3,0,0,0,0,0,0
32,7,134,449,2,3.1,1,0,0,0,0,0,0
62,36,58,394,1,0.8,2,0,0,0,0,0,0
62,37,45,200,3,0.5,2,1,0,0,0,1,1
40,15,75,590,4,1.1,2,0,0,0,0,1,0
59,34,23,95,4,0.4,2,1,0,0,0,0,0
